# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli2_model
# start_datetime = 2024-01-19 15:21:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_data_4.json
# init = 2 (Default)
# random
#   seed = 695854889 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.69363,0.96557,0.579912,1,3,0,8.18831,0.289135
-7.70611,0.999484,0.653979,2,3,0,7.70945,0.284558
-7.65034,0.999872,0.762932,2,7,0,7.69937,0.354781
-7.84047,0.94136,0.890033,1,3,0,7.96883,0.251166
-8.02516,0.955493,0.97857,1,1,0,8.04739,0.222438
-8.02516,0.64673,1.09104,2,3,0,9.96658,0.222438
-7.87049,1,0.892095,1,1,0,8.01304,0.245666
-7.64887,1,1.03982,1,3,0,7.80479,0.313631
-7.98679,0.86735,1.21154,1,1,0,7.98679,0.227585
-7.74862,0.967686,1.23583,2,3,0,8.10104,0.39905
-7.74862,0.308215,1.39336,1,1,0,8.54819,0.39905
-11.028,0.617089,0.813653,2,3,0,12.0091,0.698543
-9.23957,1,0.647131,2,5,0,10.8804,0.131657
-8.63029,1,0.753714,1,1,0,9.18065,0.166342
-8.65282,0.99887,0.877519,2,3,0,8.8276,0.164796
-9.1255,0.914065,1.02013,1,1,0,9.25929,0.137217
-9.39085,0.950382,1.08991,1,1,0,9.70393,0.124789
-9.17596,1,1.20689,1,1,0,9.7748,0.134714
-7.65089,0.629842,1.40326,2,3,0,9.64577,0.355261
-7.66172,0.745193,1.13164,2,3,0,8.38619,0.363273
-8.46952,0.782926,1.02309,1,3,0,8.72989,0.178195
-7.77439,0.933219,0.960215,1,3,0,8.83057,0.40649
-7.87398,0.989438,1.04497,2,3,0,7.87425,0.245055
-7.91615,0.991367,1.20154,2,3,0,7.9211,0.438777
-7.65891,0.997116,1.38372,2,3,0,7.78391,0.361408
-7.65891,0.43662,1.60198,1,1,0,8.02235,0.361408
-7.92701,0.901831,1.07097,1,1,0,7.92731,0.440871
-10.0035,0.606519,1.12953,2,3,0,10.3328,0.101617
-7.90142,0.961671,0.892662,1,3,0,9.94046,0.240415
-8.01867,0.970905,0.998154,1,1,0,8.06754,0.223286
-7.83229,1,1.1259,1,1,0,8.00297,0.252745
-7.65802,0.991675,1.30609,2,3,0,7.75593,0.306606
-7.71647,0.961928,1.50238,1,1,0,7.73737,0.281092
-7.63826,1,1.6784,1,1,0,7.6598,0.335201
-7.77094,0.861881,1.94507,1,1,0,7.81383,0.266015
-7.77094,0.0181451,1.97113,1,1,0,10.6719,0.266015
-7.71467,1,0.882931,1,1,0,7.76519,0.281676
-7.67015,1,1.02344,1,1,0,7.70549,0.299552
-7.84573,0.943015,1.18591,2,3,0,7.90599,0.25017
-7.79619,0.933696,1.30024,2,3,0,7.98666,0.412264
-7.69155,1,1.41256,1,1,0,7.77515,0.378688
-7.68789,1,1.63533,1,3,0,7.69017,0.291421
-7.68789,0.0429623,1.89258,1,1,0,8.06277,0.291421
-7.6804,0.988482,0.873869,1,3,0,7.79267,0.373596
-7.73216,0.982815,1.00061,1,1,0,7.73998,0.393848
-8.44017,0.794125,1.13918,2,3,0,8.741,0.180533
-7.95317,1,1.08246,1,1,0,8.33847,0.232386
-7.80854,1,1.25227,1,1,0,7.95952,0.257555
-8.55777,0.685446,1.44824,1,1,0,8.65792,0.171502
-7.79021,0.955868,1.24057,2,3,0,8.63465,0.41072
-7.79021,0.92323,1.37523,1,1,0,7.9454,0.41072
-7.69218,0.930939,1.47756,2,3,0,7.77579,0.378962
-8.16617,0.696661,1.59891,1,1,0,8.16805,0.205863
-7.88279,0.946729,1.38508,2,3,0,8.15692,0.243532
-7.65757,1,1.52127,1,1,0,7.76835,0.306909
-7.6484,1,1.75691,1,1,0,7.66238,0.314068
-7.6484,0.871136,2.02839,1,1,0,7.6542,0.314068
-7.6484,0.00909809,2.07275,1,1,0,8.1027,0.314068
-8.16117,0.907496,0.938966,2,3,0,8.32955,0.2064
-8.14494,1,0.993749,1,1,0,8.28464,0.208162
-7.65412,0.966392,1.14729,2,3,0,8.26968,0.357915
-8.14847,0.758273,1.28293,1,1,0,8.16881,0.477307
-8.12789,1,1.17954,1,1,0,8.37321,0.474305
-7.9697,1,1.36087,1,1,0,8.25667,0.448751
-7.9697,0.401213,1.56958,1,3,0,8.45493,0.448751
-7.86034,1,1.03303,2,3,0,7.99709,0.427327
-7.64598,0.991976,1.19145,2,3,0,7.81905,0.350478
-7.64598,0.388829,1.36346,1,1,0,8.25167,0.350478
-8.13477,0.893254,0.888408,1,3,0,8.18876,0.475315
-7.69359,0.922436,0.927296,2,3,0,8.65798,0.379564
-8.58448,0.788051,0.994456,1,3,0,8.58848,0.530504
-8.61817,0.989533,0.941008,1,1,0,8.90455,0.534018
-7.96616,1,1.0739,1,1,0,8.44162,0.448118
-7.76261,1,1.23717,1,1,0,7.92658,0.403181
-7.91523,0.898613,1.42483,1,1,0,8.02564,0.438598
-7.63933,1,1.4934,1,1,0,7.72898,0.326804
-7.63933,0.220845,1.71905,1,1,0,7.99336,0.326804
-7.63933,0.861278,0.962736,1,3,0,8.1084,0.326804
-7.94486,0.763464,0.975135,2,3,0,8.94837,0.233619
-8.29925,0.932818,0.902463,1,1,0,8.30754,0.192673
-8.05091,1,0.9764,1,1,0,8.29683,0.219158
-7.87029,1,1.12359,1,1,0,8.04959,0.245701
-7.70786,1,1.29257,1,1,0,7.82531,0.283953
-7.70786,0.371526,1.48653,1,1,0,8.6947,0.283953
-8.88675,0.446614,0.960178,2,3,0,12.0134,0.150109
-8.71209,1,0.66499,3,7,0,8.9288,0.543486
-8.76524,0.989138,0.764967,1,1,0,8.96972,0.548646
-7.64543,1,0.871018,1,3,0,8.65466,0.349864
-8.03618,0.900231,1.00139,1,3,0,8.04664,0.460094
-7.68911,0.969625,1.05077,2,3,0,8.21378,0.290924
-7.68911,0.487854,1.17447,1,3,0,9.12262,0.290924
-7.71704,0.994225,0.846284,1,1,0,7.72189,0.280909
-7.71401,0.891487,0.967314,2,3,0,8.38274,0.387572
-7.67146,0.922768,1.0068,2,3,0,8.01564,0.369014
-7.70251,0.830182,1.078,2,3,0,8.34063,0.383212
-9.04244,0.663651,1.06111,1,3,0,9.52315,0.141496
-9.34722,0.960244,0.898224,1,1,0,9.50334,0.126715
-7.70281,1,0.994828,2,3,0,8.9771,0.383333
-7.99897,0.895972,1.14191,2,3,0,8.16243,0.225916
-7.99897,0.68898,1.19284,1,1,0,8.8655,0.225916
-8.1418,0.963848,1.03365,1,1,0,8.21699,0.208507
-8.34243,0.971378,1.14789,2,3,0,8.36211,0.503055
-7.64228,1,1.28316,2,3,0,7.96455,0.345741
-7.64857,0.995623,1.47144,1,1,0,7.65244,0.353143
-7.64857,0.163706,1.68026,1,1,0,8.19662,0.353143
-8.43691,0.786504,0.908884,1,3,0,8.8228,0.180797
-7.7627,0.988444,0.860551,1,3,0,8.35454,0.268043
-7.7627,0.853556,0.976506,1,3,0,8.39545,0.268043
-8.05864,0.975735,0.981803,2,3,0,8.06066,0.218198
-8.27467,0.940861,1.10108,1,1,0,8.37177,0.194968
-8.27467,0.939213,1.19669,1,1,0,8.61332,0.194968
-8.07052,0.983911,1.29847,2,3,0,8.40185,0.465588
-8.07052,0.523662,1.46595,1,1,0,8.77728,0.465588
-8.07052,0.602194,1.09816,1,1,0,8.88137,0.465588
-9.67168,0.644811,0.882694,1,1,0,9.67169,0.621288
-7.68469,1,0.737212,2,3,0,9.34139,0.292758
-7.71041,0.943779,0.844337,2,3,0,8.16297,0.386246
-7.65736,1,0.91973,1,1,0,7.69592,0.36033
-7.96903,0.915275,1.05286,1,3,0,7.96906,0.448631
-8.29921,0.957439,1.11786,2,3,0,8.33662,0.192677
-7.68394,0.969337,1.23182,2,3,0,8.08732,0.293082
-7.68394,0.60367,1.37149,1,1,0,8.00539,0.293082
-7.90157,0.641032,1.10546,2,3,0,9.6145,0.435902
-7.91256,0.998918,0.921263,2,3,0,7.98625,0.438076
-7.91256,0.787634,1.05277,1,1,0,8.34648,0.438076
-8.13959,0.923577,0.998602,1,1,0,8.20604,0.476019
-10.8744,0.612137,1.06762,2,3,0,10.9345,0.691032
-8.55006,1,0.868064,1,1,0,10.2832,0.526846
-8.96466,0.955485,0.992453,2,3,0,9.22286,0.566907
-8.96466,1.78381e-14,4.36378,1,3,0,8.98495,0.566907
-8.96466,2.43371e-90,9.30423,1,1,0,9.66475,0.566907
-8.44474,1,0.793728,1,1,0,8.90634,0.515176
-8.13463,1,0.701628,2,3,0,8.40656,0.475295
-8.06529,1,0.799254,1,1,0,8.17886,0.464766
-8.29556,0.774757,1.05037,1,3,0,9.31449,0.193014
-8.51636,0.978284,0.754433,1,1,0,8.53326,0.174582
-10.5364,0.789659,1.05149,1,3,0,10.5736,0.0859103
-8.64884,0.995145,0.839129,3,7,0,10.4667,0.165067
-7.6392,0.94708,1.30194,1,3,0,8.30262,0.339531
-9.10849,0.277873,1.76116,1,1,0,9.36249,0.579141
-8.71155,0.989888,0.290092,3,11,0,10.469,0.160883
-7.66518,0.986357,0.457519,2,7,0,9.7416,0.365426
-12.7085,0.682417,0.715859,3,7,0,12.7138,0.766785
-12.7583,0.999355,0.434206,2,3,0,12.9818,0.768489
-14.1326,0.958098,0.710059,2,3,0,14.3723,0.810104
-12.8922,1,1.01891,1,1,0,14.9433,0.772996
-7.97892,0.513693,1.65642,2,3,0,11.049,0.450387
-8.97233,0.958575,0.613163,3,7,0,9.06437,0.567578
-8.31829,1,0.87941,1,1,0,8.86312,0.500066
-8.29977,0.577963,1.42021,2,3,0,9.37782,0.497734
-7.65164,0.916486,0.653877,1,3,0,9.41854,0.311261
-7.8479,0.973471,0.823308,2,3,0,7.90618,0.249764
-7.72585,1,1.21925,1,1,0,7.82434,0.278161
-7.72585,0.146783,1.93681,1,1,0,9.09903,0.278161
-8.41371,0.99131,0.266722,3,15,0,8.66734,0.182694
-8.72988,0.993393,0.415698,2,3,0,8.75429,0.159695
-9.01029,0.982542,0.646927,1,1,0,9.01991,0.143209
-8.95041,1,0.969658,1,1,0,9.20892,0.146488
-7.81041,0.864571,1.51496,2,3,0,8.50162,0.257164
-7.81041,0.135643,1.6214,1,1,0,8.71431,0.257164
-7.69856,0.999566,0.239385,2,7,0,7.88387,0.287268
-7.67262,0.999761,0.373753,1,3,0,7.71134,0.298296
-7.64025,0.998576,0.579607,3,7,0,7.72865,0.342155
-7.643,0.998338,0.889664,1,3,0,7.65234,0.320049
-7.63974,0.991639,1.35535,2,3,0,7.6581,0.340999
-7.63974,0.429144,2.01547,1,1,0,7.82542,0.340999
-7.82157,0.970026,0.694486,1,3,0,7.96994,0.418524
-7.80068,1,0.975841,1,1,0,7.85379,0.413407
-7.7646,0.985283,1.47224,2,3,0,7.8492,0.267569
-7.6418,1,2.12654,1,1,0,7.68367,0.321803
-7.6418,3.64353e-06,3.16957,1,1,0,7.97347,0.321803
-7.63956,0.999775,0.388351,2,7,0,7.65376,0.340546
-8.28822,0.873369,0.582187,2,7,0,9.93332,0.193695
-8.38113,0.993331,0.635977,1,1,0,8.40406,0.185425
-9.15693,0.754249,0.929611,1,3,0,11.7556,0.583106
-8.44167,1,0.757324,2,3,0,9.04608,0.514824
-7.70924,0.662988,1.11731,2,3,0,10.0046,0.385808
-7.98012,0.972528,0.732875,2,3,0,8.04475,0.450599
-7.98401,0.998871,1.00763,1,1,0,8.08012,0.45128
# Adaptation terminated
# Step size = 0.912594
# Diagonal elements of inverse mass matrix:
# 0.385648
-9.65069,0.773614,0.912594,2,7,0,9.74847,0.114147
-7.67157,0.946846,0.912594,1,3,0,10.1536,0.298827
-7.64661,0.999941,0.912594,2,7,0,7.66707,0.351164
-7.64169,1,0.912594,1,1,0,7.6456,0.34482
-8.37447,0.810925,0.912594,1,3,0,8.84614,0.185994
-8.33604,1,0.912594,1,1,0,8.47564,0.189345
-8.3113,1,0.912594,1,1,0,8.44008,0.19157
-8.71072,0.945045,0.912594,1,1,0,8.73343,0.160938
-8.45061,1,0.912594,1,1,0,8.73702,0.179695
-7.69173,0.983675,0.912594,1,3,0,8.46806,0.289876
-7.74959,0.964149,0.912594,2,3,0,8.04008,0.399344
-10.425,0.659809,0.912594,2,7,0,10.4553,0.0889225
-9.62303,1,0.912594,2,3,0,10.4049,0.115218
-10.4665,0.975748,0.912594,2,3,0,10.5119,0.0877845
-9.35726,1,0.912594,1,1,0,10.3677,0.126267
-8.84951,1,0.912594,2,3,0,9.34918,0.152296
-7.75812,0.975558,0.912594,1,3,0,8.86081,0.269203
-7.63817,1,0.912594,2,3,0,7.74222,0.333049
-8.02233,0.950982,0.912594,2,3,0,8.08234,0.457813
-8.86856,0.938677,0.912594,2,3,0,8.86997,0.558312
-7.65779,0.987679,0.912594,2,3,0,8.96594,0.360632
-8.22176,0.925641,0.912594,2,3,0,8.22351,0.200114
-7.92794,1,0.912594,1,1,0,8.17593,0.236193
-8.62012,0.725346,0.912594,2,3,0,10.5996,0.167049
-8.48226,1,0.912594,1,1,0,8.69784,0.177199
-8.31361,1,0.912594,1,1,0,8.52425,0.19136
-8.52223,0.990107,0.912594,2,3,0,8.57926,0.17414
-7.66335,1,0.912594,2,3,0,8.43714,0.303289
-8.50379,0.838151,0.912594,1,3,0,8.76689,0.175539
-7.77584,0.98605,0.912594,1,3,0,8.44968,0.264844
-7.64086,0.992679,0.912594,1,3,0,7.83516,0.343367
-7.66631,0.995505,0.912594,1,3,0,7.66835,0.366104
-7.67499,0.998056,0.912594,1,1,0,7.67917,0.370891
-7.84906,0.93545,0.912594,2,7,0,8.11225,0.249547
-7.96244,0.901733,0.912594,2,7,0,8.66156,0.447448
-7.75002,1,0.912594,1,1,0,7.91357,0.399473
-7.68134,0.905763,0.912594,2,3,0,8.46746,0.294212
-7.63851,1,0.912594,2,3,0,7.6784,0.329799
-7.81771,0.958282,0.912594,1,3,0,7.88906,0.417601
-7.86625,0.988652,0.912594,1,1,0,7.89612,0.4286
-7.65968,0.977459,0.912594,1,3,0,8.01828,0.305532
-8.79198,0.858788,0.912594,2,3,0,8.86508,0.15578
-7.65718,1,0.912594,2,3,0,8.64409,0.307173
-7.63844,1,0.912594,2,3,0,7.65649,0.330183
-8.31936,0.841137,0.912594,1,3,0,8.65252,0.190839
-8.46107,0.979602,0.912594,1,1,0,8.53517,0.178863
-8.46107,0.899273,0.912594,1,1,0,9.17147,0.178863
-8.50715,0.99355,0.912594,1,1,0,8.6292,0.175282
-7.6914,0.953624,0.912594,1,3,0,9.14404,0.378625
-9.04733,0.791213,0.912594,2,3,0,9.58803,0.574026
-9.73583,0.718794,0.912594,2,3,0,12.4356,0.625614
-8.40915,1,0.912594,2,3,0,9.43484,0.511055
-8.40915,0.752151,0.912594,1,1,0,9.3434,0.511055
-7.7692,0.954505,0.912594,2,3,0,8.79638,0.405049
-7.69819,1,0.912594,2,3,0,7.75533,0.38148
-8.21961,0.825881,0.912594,1,3,0,8.86657,0.20033
-8.19547,1,0.912594,1,1,0,8.30631,0.202786
-7.99229,1,0.912594,1,1,0,8.18071,0.226828
-7.66048,0.993859,0.912594,1,3,0,7.98615,0.305024
-7.6648,0.999121,0.912594,1,1,0,7.66829,0.302455
-7.68986,0.986929,0.912594,1,3,0,7.78826,0.377955
-7.72674,0.98364,0.912594,2,3,0,7.83968,0.392041
-7.72619,1,0.912594,2,7,0,7.72724,0.278057
-7.78224,0.968163,0.912594,1,3,0,8.08276,0.408618
-7.74342,0.953409,0.912594,1,3,0,8.12211,0.273095
-7.78487,0.992187,0.912594,1,1,0,7.79566,0.262743
-9.45494,0.661732,0.912594,1,3,0,10.8214,0.606015
-8.28452,1,0.912594,1,1,0,9.18488,0.495792
-7.84407,1,0.912594,1,1,0,8.18046,0.42373
-7.63966,0.997214,0.912594,1,3,0,7.84894,0.340799
-7.63858,0.990521,0.912594,2,3,0,7.7063,0.337219
-8.27061,0.917692,0.912594,2,3,0,8.39117,0.493997
-10.2193,0.741225,0.912594,2,7,0,10.4619,0.0948428
-9.74115,1,0.912594,1,1,0,10.3047,0.110742
-7.72647,0.947643,0.912594,1,3,0,10.1021,0.277971
-7.64729,0.982243,0.912594,2,3,0,7.88635,0.351871
-8.39726,0.854653,0.912594,1,3,0,8.54655,0.509656
-7.67369,1,0.912594,1,3,0,8.31336,0.370208
-7.66654,0.987414,0.912594,2,7,0,7.76194,0.30148
-7.64732,0.961442,0.912594,2,3,0,7.95935,0.315099
-7.90781,0.495173,0.912594,3,7,0,12.0504,0.437141
-8.40182,0.888516,0.912594,1,1,0,8.4053,0.510193
-8.04841,0.847365,0.912594,2,3,0,10.0453,0.219471
-8.7386,0.911532,0.912594,2,3,0,9.15542,0.159135
-8.88334,0.987419,0.912594,2,7,0,8.88335,0.559657
-7.78055,0.946407,0.912594,2,3,0,9.33665,0.408165
-8.06784,0.934527,0.912594,1,1,0,8.06859,0.465166
-7.64039,1,0.912594,2,3,0,8.07084,0.342438
-7.70699,0.986769,0.912594,1,3,0,7.71808,0.384955
-8.41955,0.869761,0.912594,2,3,0,8.82447,0.512268
-8.05924,1,0.912594,2,3,0,8.36827,0.463808
-7.64286,0.995913,0.912594,1,3,0,8.05507,0.346597
-7.78326,0.972345,0.912594,1,3,0,7.80563,0.40889
-8.78695,0.638581,0.912594,1,3,0,10.2744,0.156091
-7.6794,0.911896,0.912594,2,3,0,9.96441,0.295083
-7.72879,0.99028,0.912594,1,1,0,7.72947,0.277275
-7.69839,1,0.912594,1,1,0,7.72816,0.287328
-7.63839,0.997802,0.912594,1,3,0,7.71549,0.336179
-7.64007,0.998652,0.912594,2,3,0,7.6478,0.324981
-8.0447,0.952162,0.912594,2,3,0,8.08856,0.461478
-8.11428,0.994485,0.912594,2,3,0,8.19263,0.472284
-7.67981,1,0.912594,2,3,0,8.02653,0.294897
-8.06103,0.937458,0.912594,1,3,0,8.1136,0.217904
-8.98823,0.925523,0.912594,2,7,0,9.03105,0.568962
-9.96607,0.932633,0.912594,2,3,0,10.0989,0.640482
-8.74958,1,0.912594,1,1,0,9.7468,0.54714
-8.00228,1,0.912594,1,1,0,8.57258,0.454437
-7.63941,1,0.912594,2,3,0,7.99874,0.340139
-7.78092,0.92318,0.912594,2,3,0,8.15966,0.263652
-7.71394,1,0.912594,1,1,0,7.77084,0.281914
-7.6434,0.999008,0.912594,1,3,0,7.70922,0.319518
-8.05457,0.946223,0.912594,2,3,0,8.09655,0.218702
-7.93794,1,0.912594,2,3,0,8.06106,0.234662
-8.2902,0.981169,0.912594,2,3,0,8.29112,0.193511
-7.69601,0.95948,0.912594,1,3,0,8.81872,0.380582
-7.9484,0.945145,0.912594,2,3,0,8.16452,0.444885
-7.94761,1,0.912594,2,3,0,8.01976,0.444739
-7.84213,1,0.912594,1,1,0,7.94791,0.423292
-7.84213,0.904197,0.912594,1,1,0,8.16566,0.423292
-7.68408,0.968254,0.912594,1,3,0,8.06368,0.293021
-7.7584,0.898544,0.912594,2,3,0,8.5893,0.401962
-7.73177,1,0.912594,1,1,0,7.76716,0.393719
-7.85955,0.970744,0.912594,1,1,0,7.86237,0.427154
-8.21376,0.9191,0.912594,1,1,0,8.21861,0.486452
-7.64687,0.995954,0.912594,1,3,0,8.19504,0.351443
-8.28334,0.826463,0.912594,1,3,0,8.74124,0.194151
-7.64965,0.965844,0.912594,1,3,0,8.60244,0.35416
-8.65563,0.724717,0.912594,2,3,0,9.60746,0.164605
-8.19214,1,0.912594,1,1,0,8.59456,0.20313
-8.42344,0.988592,0.912594,2,3,0,8.46089,0.181893
-7.64263,1,0.912594,2,3,0,8.27703,0.346268
-7.64263,0.782743,0.912594,1,3,0,8.79927,0.346268
-7.63982,1,0.912594,1,1,0,7.64203,0.341188
-7.83787,0.971958,0.912594,2,3,0,7.88276,0.422325
-7.8704,0.997456,0.912594,2,3,0,7.90829,0.429484
-8.00664,0.968168,0.912594,1,1,0,8.0332,0.455178
-7.72733,1,0.912594,2,7,0,7.95276,0.277712
-7.66044,0.984803,0.912594,2,7,0,7.8351,0.362437
-9.63178,0.742679,0.912594,2,3,0,10.1852,0.618555
-9.63178,0.563829,0.912594,1,1,0,11.8211,0.618555
-9.63178,0.88456,0.912594,1,1,0,10.3965,0.618555
-8.63284,1,0.912594,1,1,0,9.46406,0.535528
-8.31955,0.697856,0.912594,1,3,0,11.0009,0.190822
-8.09506,1,0.912594,1,1,0,8.31157,0.213817
-8.08373,1,0.912594,1,1,0,8.1702,0.215156
-8.17776,0.98507,0.912594,1,1,0,8.23078,0.204634
-7.6682,1,0.912594,2,3,0,8.07189,0.367201
-7.66527,0.990474,0.912594,1,3,0,7.74953,0.302186
-8.13133,0.882366,0.912594,1,3,0,8.46567,0.47481
-7.63873,0.990008,0.912594,1,3,0,8.20679,0.328789
-7.70677,0.990799,0.912594,2,3,0,7.71611,0.284331
-7.68044,1,0.912594,1,1,0,7.70461,0.294615
-8.76372,0.68404,0.912594,2,3,0,10.2308,0.157541
-8.22671,1,0.912594,1,1,0,8.6902,0.19962
-8.53894,0.955062,0.912594,1,1,0,8.5663,0.17289
-7.7905,0.995986,0.912594,2,7,0,8.40352,0.410797
-8.07292,0.935511,0.912594,1,1,0,8.07444,0.465963
-7.84713,1,0.912594,1,1,0,8.03117,0.424417
-7.63851,0.994718,0.912594,1,3,0,7.88458,0.329813
-7.73257,0.987438,0.912594,2,3,0,7.7431,0.276163
-7.7022,0.909753,0.912594,2,3,0,8.49713,0.285941
-7.71128,0.980454,0.912594,1,3,0,7.9029,0.38657
-8.23586,0.816002,0.912594,1,3,0,8.94134,0.198713
-7.64513,0.971047,0.912594,1,3,0,8.50225,0.349517
-7.65813,0.997143,0.912594,1,1,0,7.65815,0.36087
-7.68936,0.993035,0.912594,1,1,0,7.68963,0.377732
-7.70002,0.997583,0.912594,1,1,0,7.70881,0.38222
-7.80537,0.976064,0.912594,1,1,0,7.80609,0.414582
-8.16639,0.918056,0.912594,1,1,0,8.16689,0.479873
-8.158,1,0.912594,2,7,0,8.16548,0.20674
-8.69287,0.950685,0.912594,2,7,0,8.80833,0.541586
-7.74977,0.926549,0.912594,2,3,0,9.41737,0.271377
-8.05956,0.952353,0.912594,2,3,0,8.23502,0.218085
-8.03705,0.887124,0.912594,1,3,0,9.22329,0.460236
-8.50057,0.894557,0.912594,1,1,0,8.52198,0.521455
-8.00042,1,0.912594,1,1,0,8.39379,0.454119
-7.6382,1,0.912594,2,3,0,7.98109,0.334412
-7.78615,0.966868,0.912594,1,3,0,7.83429,0.409658
-10.0307,0.364351,0.912594,1,3,0,12.9763,0.100727
-7.94139,0.95061,0.912594,1,3,0,10.1654,0.23414
-7.64881,0.994366,0.912594,1,3,0,7.95021,0.313689
-7.6635,0.992101,0.912594,1,3,0,7.70679,0.364401
-7.66221,1,0.912594,1,1,0,7.66816,0.363586
-7.6635,0.990529,0.912594,1,3,0,7.73492,0.303203
-7.63973,1,0.912594,2,3,0,7.65858,0.340959
-7.82989,0.975454,0.912594,2,3,0,7.83622,0.253215
-7.63843,0.95099,0.912594,2,3,0,8.26427,0.33646
-8.39633,0.845088,0.912594,1,3,0,8.61844,0.509545
-8.02644,1,0.912594,1,1,0,8.33581,0.458493
-8.55632,0.88042,0.912594,1,1,0,8.57116,0.527517
-7.8105,0.915043,0.912594,2,3,0,9.44358,0.257145
-8.28017,0.850856,0.912594,1,3,0,9.10932,0.495233
-7.87458,1,0.912594,2,3,0,8.18741,0.430368
-9.83468,0.379354,0.912594,1,3,0,12.8952,0.107366
-10.2018,0.968177,0.912594,1,1,0,10.368,0.0953697
-9.90119,1,0.912594,1,1,0,10.3676,0.105049
-7.63977,1,0.912594,2,3,0,9.47735,0.341055
-7.645,0.892066,0.912594,2,3,0,8.45141,0.34936
-7.66819,0.990327,0.912594,1,3,0,7.70782,0.300583
-7.66819,0.776723,0.912594,1,3,0,9.0047,0.300583
-7.71741,0.915803,0.912594,2,3,0,8.31206,0.28079
-7.64221,1,0.912594,2,3,0,7.70199,0.345642
-7.67581,0.993985,0.912594,2,3,0,7.69293,0.371313
-7.75691,0.961267,0.912594,1,3,0,7.94492,0.269512
-8.25585,0.853951,0.912594,1,3,0,8.93292,0.492072
-7.66773,0.984809,0.912594,2,3,0,8.37298,0.366929
-7.6813,0.984787,0.912594,1,3,0,7.78186,0.294229
-7.63817,0.999008,0.912594,1,3,0,7.68934,0.333143
-7.66311,0.994162,0.912594,1,3,0,7.6724,0.364156
-7.64604,0.988135,0.912594,2,3,0,7.75575,0.316409
-7.6461,0.99894,0.912594,2,3,0,7.65821,0.316348
-7.81185,0.955524,0.912594,1,3,0,7.92744,0.416181
-7.69943,1,0.912594,1,1,0,7.78645,0.381984
-8.15648,0.842613,0.912594,1,3,0,8.7528,0.206905
-7.77263,0.941017,0.912594,1,3,0,8.82742,0.406004
-7.7564,1,0.912594,1,1,0,7.79159,0.401376
-7.71118,1,0.912594,1,1,0,7.75341,0.386531
-7.69814,1,0.912594,1,1,0,7.71843,0.381457
-8.60556,0.845511,0.912594,2,3,0,9.04507,0.532711
-8.13647,0.89756,0.912594,2,3,0,9.70829,0.475564
-7.90114,1,0.912594,2,3,0,8.10047,0.435816
-7.93701,0.991525,0.912594,1,1,0,7.98895,0.442764
-8.29444,0.753576,0.912594,2,7,0,9.64008,0.193118
-8.34334,0.996637,0.912594,2,7,0,8.34588,0.503167
-8.03999,1,0.912594,1,1,0,8.30889,0.460715
-8.0137,1,0.912594,1,1,0,8.11462,0.456371
-7.86409,0.922487,0.912594,1,3,0,8.79678,0.246803
-7.78357,1,0.912594,1,1,0,7.85959,0.263039
-7.99364,0.962747,0.912594,1,1,0,7.99376,0.226641
-7.93785,1,0.912594,1,1,0,8.02411,0.234675
-7.75764,1,0.912594,1,1,0,7.90474,0.269325
-7.69119,1,0.912594,2,3,0,7.7453,0.290093
-7.72083,0.994189,0.912594,1,1,0,7.7251,0.279707
-7.67174,0.926176,0.912594,2,3,0,8.32736,0.298739
-7.69443,0.992597,0.912594,2,3,0,7.74872,0.288827
-7.77497,0.984467,0.912594,1,1,0,7.77523,0.265049
-7.90798,0.970663,0.912594,2,3,0,8.09977,0.239348
-7.81497,1,0.912594,1,1,0,7.904,0.256217
-7.73527,0.96733,0.912594,1,3,0,8.1566,0.394863
-7.67018,0.880353,0.912594,2,3,0,8.62905,0.299539
-7.99228,0.945707,0.912594,1,3,0,8.03811,0.226828
-9.73614,0.809112,0.912594,1,3,0,10.0192,0.110927
-8.90368,1,0.912594,1,1,0,9.65531,0.149132
-7.65145,0.969582,0.912594,1,3,0,9.17769,0.311413
