# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 3074237369 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# num_threads = 9
# stanc_version = stanc3 8188136
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.604823
# Diagonal elements of inverse mass matrix:
# 0.00110337, 0.00632859
-10254.3,0.977044,0.604823,2,3,0,10254.5,-5.57949,0.347093
-10254.5,0.963812,0.604823,2,3,0,10255,-5.58324,0.387431
-10254.9,0.713064,0.604823,3,7,0,10256.6,-5.50107,0.151804
-10254.1,0.997756,0.604823,2,7,0,10255.5,-5.54804,0.379848
-10253.7,0.907035,0.604823,2,3,0,10254.9,-5.54096,0.348103
-10258.7,0.546386,0.604823,3,7,0,10260.1,-5.56484,0.522447
-10254.8,1,0.604823,2,7,0,10258.9,-5.56242,0.250346
-10253.7,0.999193,0.604823,2,3,0,10255,-5.55329,0.343581
-10254,0.883205,0.604823,2,3,0,10254.2,-5.56363,0.30088
-10253.8,1,0.604823,2,3,0,10254,-5.5396,0.351397
-10253.9,0.943022,0.604823,3,7,0,10254.5,-5.51671,0.313917
-10253.8,0.919414,0.604823,2,3,0,10254.6,-5.54391,0.261601
-10256.2,0.834824,0.604823,2,7,0,10257,-5.56162,0.465993
-10256.2,0.457941,0.604823,1,1,0,10258.3,-5.56162,0.465993
-10253.8,1,0.604823,2,3,0,10256.1,-5.56184,0.335631
-10254.7,0.807214,0.604823,2,7,0,10255.4,-5.51141,0.341388
-10254.1,1,0.604823,1,1,0,10254.7,-5.51254,0.314607
-10254.1,0.820958,0.604823,2,3,0,10255.9,-5.56522,0.303031
-10254.2,0.962776,0.604823,2,3,0,10254.5,-5.54082,0.375292
-10254,1,0.604823,2,3,0,10254.3,-5.56378,0.297525
-10254.3,0.967118,0.604823,2,7,0,10254.5,-5.56002,0.26876
-10254.3,0.896107,0.604823,1,1,0,10254.8,-5.56002,0.26876
-10253.8,0.993811,0.604823,1,3,0,10254.4,-5.56127,0.315389
-10253.8,0.908544,0.604823,3,7,0,10254.4,-5.55886,0.303122
-10255.6,0.87792,0.604823,2,7,0,10256.5,-5.60476,0.422937
-10256.5,0.951259,0.604823,2,3,0,10256.8,-5.60655,0.485603
-10257.1,0.970664,0.604823,2,3,0,10257.3,-5.62617,0.47601
-10256.3,0.69927,0.604823,2,3,0,10258.9,-5.56002,0.466711
-10257.6,0.922063,0.604823,2,3,0,10257.9,-5.56369,0.499931
-10258.5,0.916391,0.604823,2,3,0,10259.2,-5.6253,0.329529
-10257.4,1,0.604823,1,1,0,10258.7,-5.62027,0.351106
-10258.1,0.855038,0.604823,2,7,0,10260.8,-5.6017,0.258109
-10257.6,1,0.604823,2,3,0,10258.7,-5.52393,0.443992
-10259.3,0.966854,0.604823,2,3,0,10259.4,-5.63227,0.333071
-10256.3,1,0.604823,2,7,0,10260.3,-5.59462,0.289698
-10255.3,1,0.604823,2,3,0,10256.3,-5.55001,0.427296
-10253.5,0.927877,0.604823,2,7,0,10257.8,-5.5399,0.284376
-10255,0.936513,0.604823,3,7,0,10256,-5.59515,0.395166
-10253.7,0.983417,0.604823,2,7,0,10256.3,-5.56087,0.336943
-10256,0.690211,0.604823,2,3,0,10256.9,-5.59867,0.319196
-10253.4,0.942432,0.604823,2,7,0,10256.4,-5.53999,0.300339
-10253.5,0.994458,0.604823,2,7,0,10253.5,-5.53207,0.299663
-10253.7,0.978755,0.604823,2,7,0,10253.8,-5.51561,0.229828
-10253.6,0.909589,0.604823,2,5,0,10254.4,-5.54487,0.342481
-10254.9,0.624394,0.604823,2,3,0,10255.6,-5.56934,0.265878
-10254.7,1,0.604823,2,3,0,10254.9,-5.51225,0.342024
-10254,0.985701,0.604823,2,5,0,10255.4,-5.50587,0.208351
-10254,0.969903,0.604823,3,7,0,10254.3,-5.54108,0.361949
-10253.9,1,0.604823,2,3,0,10254,-5.56287,0.31281
-10254.8,0.935619,0.604823,2,7,0,10256.9,-5.58472,0.415936
-10254.3,0.987328,0.604823,2,3,0,10255.2,-5.57583,0.383392
-10253.9,0.985725,0.604823,3,7,0,10254.9,-5.55413,0.365641
-10255,0.66701,0.604823,2,3,0,10256.8,-5.51393,0.357272
-10253.5,0.958083,0.604823,2,3,0,10255.1,-5.545,0.300513
-10253.5,0.321718,0.604823,1,3,0,10257.7,-5.545,0.300513
-10253.7,0.957702,0.604823,1,3,0,10253.8,-5.54394,0.270003
-10253.6,0.998923,0.604823,3,7,0,10253.8,-5.55238,0.304502
-10253.7,0.989285,0.604823,2,7,0,10253.9,-5.5149,0.284968
-10253.6,0.973945,0.604823,2,5,0,10253.9,-5.54747,0.289641
-10255.5,0.708203,0.604823,2,7,0,10257.4,-5.54252,0.423012
-10255,0.812639,0.604823,2,3,0,10257.6,-5.58675,0.324316
-10255.5,0.852948,0.604823,1,1,0,10255.7,-5.58979,0.305635
-10255.8,0.950036,0.604823,1,3,0,10258,-5.60988,0.40149
-10254.1,1,0.604823,3,7,0,10255.7,-5.56672,0.383008
-10253.8,0.959481,0.604823,2,7,0,10254.8,-5.5147,0.22313
-10253.5,0.992028,0.604823,3,7,0,10254.4,-5.54613,0.30143
-10253.7,0.97515,0.604823,2,5,0,10253.7,-5.5213,0.304058
-10253.8,0.888707,0.604823,2,3,0,10254.5,-5.54689,0.262958
-10253.7,0.937478,0.604823,3,7,0,10255,-5.55654,0.308798
-10253.8,0.856614,0.604823,2,3,0,10254.8,-5.53501,0.340386
-10253.8,0.943942,0.604823,2,3,0,10254.2,-5.53765,0.242423
-10254,0.593693,0.604823,2,3,0,10258.2,-5.49865,0.219609
-10256.2,0.900617,0.604823,2,3,0,10256.4,-5.45812,0.122318
-10256,0.977866,0.604823,2,3,0,10256.8,-5.4596,0.128041
-10255.1,0.976417,0.604823,2,3,0,10256.3,-5.49558,0.142609
-10254.2,1,0.604823,2,3,0,10255,-5.49517,0.202858
-10253.6,0.900317,0.604823,2,5,0,10255,-5.55552,0.325552
-10254.9,0.801405,0.604823,2,3,0,10255.4,-5.59141,0.354519
-10253.5,0.986365,0.604823,3,7,0,10255.4,-5.53369,0.276365
-10253.5,0.834994,0.604823,1,3,0,10254.1,-5.53369,0.276365
-10253.7,0.957019,0.604823,1,3,0,10253.7,-5.54258,0.267262
-10253.7,0.249853,0.604823,1,3,0,10259.1,-5.54258,0.267262
-10254.2,0.857244,0.604823,2,7,0,10255.9,-5.49621,0.261906
-10253.8,0.873912,0.604823,2,3,0,10255.2,-5.50896,0.283181
-10253.6,1,0.604823,2,3,0,10253.8,-5.52864,0.24629
-10253.6,0.990225,0.604823,2,3,0,10253.8,-5.51895,0.246286
-10254.2,0.964659,0.604823,2,3,0,10254.3,-5.49436,0.200875
-10255.1,0.961137,0.604823,2,3,0,10255.1,-5.48208,0.144645
-10253.5,0.988405,0.604823,3,7,0,10255.9,-5.54447,0.290685
-10253.4,1,0.604823,2,3,0,10253.5,-5.53825,0.30403
-10256.1,0.67455,0.604823,2,7,0,10257.6,-5.46319,0.235033
-10254.3,1,0.604823,2,3,0,10255.8,-5.50983,0.183893
-10254.3,0.649114,0.604823,1,3,0,10256.2,-5.50983,0.183893
-10253.5,0.998329,0.604823,2,7,0,10254.6,-5.52954,0.311626
-10253.9,0.847915,0.604823,3,7,0,10255.1,-5.53585,0.353147
-10254.4,0.938572,0.604823,2,5,0,10254.7,-5.52076,0.350348
-10256.3,0.862114,0.604823,2,3,0,10256.4,-5.51171,0.391294
-10254.3,0.923786,0.604823,2,3,0,10257.3,-5.57772,0.374749
-10255.6,0.949061,0.604823,2,7,0,10256.9,-5.46554,0.147501
-10253.7,1,0.604823,3,7,0,10255.5,-5.51935,0.235565
-10254,0.959541,0.604823,2,3,0,10254.2,-5.50904,0.201635
-10253.6,0.776767,0.604823,2,3,0,10255.7,-5.51432,0.249551
-10253.5,0.978352,0.604823,1,3,0,10254,-5.52257,0.289327
-10253.6,0.996095,0.604823,1,3,0,10253.7,-5.51644,0.26086
-10253.6,0.999312,0.604823,2,3,0,10253.6,-5.51524,0.240822
-10253.9,0.892598,0.604823,2,7,0,10255.6,-5.52849,0.336096
-10254.3,0.825828,0.604823,2,3,0,10255.9,-5.54005,0.224014
-10254.3,0.994844,0.604823,3,7,0,10255.2,-5.49358,0.190399
-10253.4,1,0.604823,3,7,0,10254.3,-5.5384,0.305163
-10253.6,0.987228,0.604823,2,7,0,10253.7,-5.55656,0.326995
-10253.6,0.97195,0.604823,3,7,0,10253.9,-5.51468,0.268686
-10253.6,0.333603,0.604823,2,3,0,10257.7,-5.51468,0.268686
-10253.9,0.930213,0.604823,1,3,0,10254,-5.51137,0.297232
-10254,0.809853,0.604823,2,3,0,10255.4,-5.50804,0.295772
-10253.8,0.982607,0.604823,3,7,0,10254.9,-5.5344,0.341015
