# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic1_model
# start_datetime = 2021-12-27 20:18:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 78996673 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.59853
# Diagonal elements of inverse mass matrix:
# 0.00144032, 0.00802244
-10254,1,0.59853,1,1,0,10254.4,-5.56722,0.322978
-10254.2,0.917121,0.59853,2,7,0,10255.8,-5.54494,0.237432
-10257,0.875382,0.59853,2,3,0,10257.1,-5.44425,0.174573
-10261.9,0.834286,0.59853,2,3,0,10263.5,-5.39619,0.0979767
-10255.9,1,0.59853,2,3,0,10261.4,-5.49208,0.110578
-10254.5,0.997347,0.59853,2,7,0,10256.2,-5.52702,0.36734
-10256.1,0.983655,0.59853,2,7,0,10256.3,-5.49463,0.104011
-10253.8,0.778219,0.59853,2,3,0,10257.8,-5.51182,0.221053
-10253.6,0.85962,0.59853,2,5,0,10254.5,-5.54011,0.264033
-10253.6,0.410971,0.59853,1,3,0,10256.2,-5.54011,0.264033
-10254.2,0.867238,0.59853,3,7,0,10256.3,-5.50722,0.190938
-10253.8,0.992147,0.59853,2,5,0,10254.5,-5.55715,0.361318
-10254.1,0.911303,0.59853,2,3,0,10254.2,-5.57289,0.334952
-10253.6,0.838192,0.59853,2,7,0,10255.2,-5.52625,0.249762
-10253.6,0.967648,0.59853,2,7,0,10254.1,-5.55339,0.333514
-10254,0.928278,0.59853,2,7,0,10254.3,-5.4971,0.234163
-10254.3,0.95558,0.59853,1,1,0,10254.3,-5.48954,0.227093
-10254.7,0.863283,0.59853,2,5,0,10256.3,-5.57713,0.304627
-10254.2,1,0.59853,2,7,0,10255,-5.50467,0.299246
-10254.3,0.986813,0.59853,2,3,0,10254.4,-5.5445,0.229643
-10254.9,0.612897,0.59853,2,3,0,10256.4,-5.5143,0.355665
-10254,0.997439,0.59853,2,7,0,10255.1,-5.50907,0.299981
-10254.8,0.922832,0.59853,2,3,0,10254.9,-5.52427,0.174685
-10255,0.804626,0.59853,2,3,0,10256.4,-5.47793,0.157009
-10255,0.83434,0.59853,2,3,0,10256.2,-5.47452,0.20617
-10255.6,0.841678,0.59853,1,1,0,10255.7,-5.46443,0.208356
-10254.3,0.987384,0.59853,2,3,0,10255.8,-5.50518,0.184183
-10254,0.951154,0.59853,2,7,0,10255.1,-5.527,0.340272
-10253.7,1,0.59853,2,3,0,10254,-5.55573,0.306451
-10254.3,0.82995,0.59853,1,3,0,10254.6,-5.55501,0.252479
-10254.2,0.957838,0.59853,1,3,0,10254.8,-5.56473,0.286267
-10254,1,0.59853,2,3,0,10254.2,-5.53826,0.361576
-10253.5,1,0.59853,2,3,0,10253.9,-5.53805,0.323518
-10254.4,0.665704,0.59853,2,3,0,10255,-5.54029,0.215915
-10254.2,0.646008,0.59853,2,5,0,10257.4,-5.57682,0.353816
-10253.8,0.806416,0.59853,3,7,0,10255.2,-5.56202,0.316565
-10257.3,0.499736,0.59853,2,3,0,10257.6,-5.58041,0.218969
